unnamed,Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Vehicle Size,city mpg,Popularity,MSRP,Price
2411,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Midsize,22,873,34475,450000
2414,Volkswagen,premium unleaded (recommended),200,4,MANUAL,front wheel drive,Midsize,21,873,31570,450000
2419,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Midsize,22,873,37820,450000
2421,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Midsize,22,873,34475,450000
2427,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,25,2031,18140,450000
2428,Toyota,premium unleaded (required),180,4,MANUAL,front wheel drive,Compact,20,2031,22005,450000
2429,Toyota,premium unleaded (required),180,4,AUTOMATIC,front wheel drive,Compact,20,2031,22705,450000
2430,Toyota,regular unleaded,140,4,MANUAL,front wheel drive,Compact,23,2031,17340,450000
2431,Toyota,regular unleaded,140,4,MANUAL,front wheel drive,Compact,23,2031,19535,450000
2432,Toyota,premium unleaded (required),180,4,AUTOMATIC,front wheel drive,Compact,22,2031,22935,450000
2433,Toyota,premium unleaded (required),180,4,AUTOMATIC,front wheel drive,Compact,22,2031,24810,450000
2434,Toyota,premium unleaded (required),180,4,MANUAL,front wheel drive,Compact,21,2031,22235,450000
2435,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,25,2031,18370,450000
2436,Toyota,regular unleaded,140,4,MANUAL,front wheel drive,Compact,23,2031,17570,450000
2437,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,25,2031,20335,450000
2438,Toyota,premium unleaded (required),180,4,MANUAL,front wheel drive,Compact,21,2031,24110,450000
2439,Toyota,regular unleaded,140,4,MANUAL,front wheel drive,Compact,23,2031,17670,450000
2440,Toyota,premium unleaded (required),180,4,MANUAL,front wheel drive,Compact,21,2031,22335,450000
2441,Toyota,premium unleaded (required),180,4,AUTOMATIC,front wheel drive,Compact,22,2031,23035,450000
2442,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,25,2031,18470,450000
2910,Ford,regular unleaded,195,6,MANUAL,front wheel drive,Midsize,17,5657,2655,450000
2911,Ford,regular unleaded,200,6,MANUAL,front wheel drive,Midsize,17,5657,2702,450000
2912,Ford,regular unleaded,200,6,MANUAL,front wheel drive,Midsize,18,5657,2937,450000
2913,Ford,regular unleaded,125,4,MANUAL,front wheel drive,Midsize,21,5657,2000,450000
2917,Ford,regular unleaded,125,4,MANUAL,front wheel drive,Midsize,21,5657,2000,450000
2919,Ford,regular unleaded,170,6,MANUAL,front wheel drive,Midsize,18,5657,2000,450000
2920,Ford,regular unleaded,125,4,MANUAL,front wheel drive,Midsize,21,5657,2079,450000
2922,Toyota,regular unleaded,137,4,MANUAL,front wheel drive,Compact,27,2031,18750,450000
2923,Toyota,regular unleaded,137,4,AUTOMATIC,front wheel drive,Compact,28,2031,19490,450000
2924,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,30,2031,18965,450000
2925,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,18965,450000
2926,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,30,2031,19665,450000
2927,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,19895,450000
2928,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,27,2031,17550,450000
2929,Toyota,regular unleaded,132,4,MANUAL,front wheel drive,Compact,28,2031,16950,450000
2930,Toyota,regular unleaded,132,4,MANUAL,front wheel drive,Compact,28,2031,21495,450000
2931,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,22025,450000
2932,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,22955,450000
2933,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,19195,450000
2934,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,30,2031,22725,450000
2935,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,18565,450000
2936,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,30,2031,19135,450000
2937,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,19135,450000
2938,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,20065,450000
2939,Toyota,regular unleaded,132,4,MANUAL,front wheel drive,Compact,28,2031,17300,450000
2940,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,23125,450000
2941,Toyota,regular unleaded,132,4,MANUAL,front wheel drive,Compact,28,2031,21665,450000
2942,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,22195,450000
2943,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,30,2031,19835,450000
2944,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,20635,450000
2945,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,30,2031,22895,450000
2946,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,27,2031,17900,450000
2947,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,18735,450000
2948,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,29,2031,19365,450000
2949,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,28,2031,22680,450000
2950,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,30,2031,21300,450000
2951,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,28,2031,18500,450000
2952,Toyota,regular unleaded,132,4,MANUAL,front wheel drive,Compact,27,2031,21665,450000
2953,Toyota,regular unleaded,140,4,AUTOMATIC,front wheel drive,Compact,30,2031,19335,450000
2954,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,28,2031,21900,450000
2955,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,28,2031,21825,450000
2956,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,28,2031,18935,450000
2957,Toyota,regular unleaded,132,4,AUTOMATIC,front wheel drive,Compact,28,2031,20445,450000
2958,Volkswagen,regular unleaded,158,4,MANUAL,front wheel drive,Compact,18,873,2000,450000
2959,Volkswagen,regular unleaded,178,6,MANUAL,front wheel drive,Compact,16,873,2000,450000
2960,Volkswagen,regular unleaded,178,6,MANUAL,front wheel drive,Compact,16,873,2000,450000
2961,Volkswagen,regular unleaded,178,6,MANUAL,front wheel drive,Compact,16,873,2000,450000
3087,Toyota,regular unleaded,190,6,AUTOMATIC,rear wheel drive,Midsize,17,2031,2000,450000
3088,Toyota,regular unleaded,190,6,AUTOMATIC,rear wheel drive,Midsize,17,2031,2000,450000
3089,Toyota,regular unleaded,190,6,AUTOMATIC,rear wheel drive,Midsize,17,2031,2000,450000
3136,Ford,flex-fuel (unleaded/E85),224,8,AUTOMATIC,rear wheel drive,Large,16,5657,29205,450000
3137,Ford,flex-fuel (unleaded/E85),224,8,AUTOMATIC,rear wheel drive,Large,16,5657,29905,450000
3138,Ford,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,Large,16,5657,29905,450000
3644,Ford,regular unleaded,199,6,AUTOMATIC,rear wheel drive,Midsize,11,5657,2000,450000
3645,Ford,regular unleaded,145,6,AUTOMATIC,rear wheel drive,Midsize,12,5657,2000,450000
3646,Ford,regular unleaded,145,6,AUTOMATIC,rear wheel drive,Midsize,11,5657,2000,450000
3649,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,12,5657,2000,450000
3650,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,12,5657,2123,450000
3651,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,12,5657,2074,450000
3652,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,2000,450000
3653,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,12,5657,2301,450000
3654,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,13,5657,2079,450000
3655,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,12,5657,2256,450000
3656,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,12,5657,2169,450000
3657,Ford,regular unleaded,199,6,AUTOMATIC,rear wheel drive,Large,11,5657,2000,450000
3658,Ford,regular unleaded,145,6,AUTOMATIC,rear wheel drive,Midsize,11,5657,2000,450000
3661,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Large,12,5657,2000,450000
3663,Ford,regular unleaded,200,6,AUTOMATIC,rear wheel drive,Midsize,12,5657,2000,450000
3665,Ford,regular unleaded,235,6,AUTOMATIC,rear wheel drive,Midsize,13,5657,2080,450000
3666,Ford,regular unleaded,235,6,AUTOMATIC,rear wheel drive,Large,13,5657,2107,450000
3716,Volkswagen,electric,115,,DIRECT_DRIVE,front wheel drive,Compact,126,873,33450,450000
3717,Volkswagen,electric,115,,DIRECT_DRIVE,front wheel drive,Compact,126,873,35445,450000
3718,Volkswagen,electric,115,,DIRECT_DRIVE,front wheel drive,Compact,126,873,28995,450000
3719,Volkswagen,electric,115,,DIRECT_DRIVE,front wheel drive,Compact,126,873,35595,450000
3720,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Large,12,5657,31460,450000
3721,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,26630,450000
3722,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,27630,450000
3723,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Large,13,5657,28985,450000
3724,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Large,13,5657,27840,450000
3725,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,12,5657,30560,450000
3726,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,27325,450000
3727,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,12,5657,31485,450000
3728,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Large,13,5657,30145,450000
3729,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,28785,450000
3730,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Large,13,5657,28540,450000
3731,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Large,12,5657,32385,450000
3732,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,28600,450000
3733,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,12,5657,32760,450000
3734,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,30060,450000
3735,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Large,13,5657,31420,450000
3736,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Large,12,5657,33660,450000
3737,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Large,13,5657,29815,450000
3738,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,28760,450000
3739,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,34320,450000
3740,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,35620,450000
3741,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,34160,450000
3742,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,31200,450000
3743,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,31855,450000
3744,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,35245,450000
3745,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,36545,450000
3746,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,32785,450000
3747,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,35085,450000
3748,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,29455,450000
3749,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,31900,450000
3750,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,32675,450000
3751,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,37320,450000
3752,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,36020,450000
3753,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,35860,450000
3754,Ford,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,Midsize,11,5657,33560,450000
3755,Ford,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,Midsize,13,5657,30230,450000
3758,Toyota,regular unleaded,108,4,MANUAL,front wheel drive,Compact,30,2031,10775,450000
3759,Toyota,regular unleaded,108,4,AUTOMATIC,front wheel drive,Compact,28,2031,11575,450000
3760,Toyota,regular unleaded,108,4,MANUAL,front wheel drive,Compact,30,2031,10245,450000
3761,Toyota,regular unleaded,108,4,AUTOMATIC,front wheel drive,Compact,28,2031,11045,450000
3762,Toyota,regular unleaded,108,4,MANUAL,front wheel drive,Compact,30,2031,10885,450000
3763,Toyota,regular unleaded,108,4,AUTOMATIC,front wheel drive,Compact,28,2031,11685,450000
3764,Toyota,regular unleaded,108,4,AUTOMATIC,front wheel drive,Compact,28,2031,11155,450000
3765,Toyota,regular unleaded,108,4,MANUAL,front wheel drive,Compact,30,2031,10355,450000
3766,Toyota,regular unleaded,108,4,MANUAL,front wheel drive,Compact,30,2031,10985,450000
3767,Toyota,regular unleaded,108,4,AUTOMATIC,front wheel drive,Compact,28,2031,11255,450000
3768,Toyota,regular unleaded,108,4,AUTOMATIC,front wheel drive,Compact,28,2031,11785,450000
3769,Toyota,regular unleaded,108,4,MANUAL,front wheel drive,Compact,30,2031,10455,450000
3791,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,30095,450000
3792,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,33495,450000
3793,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,20,5657,28100,450000
3794,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,20,5657,31500,450000
3795,Ford,regular unleaded,315,6,AUTOMATIC,all wheel drive,Midsize,17,5657,40095,450000
3796,Ford,regular unleaded,315,6,AUTOMATIC,front wheel drive,Midsize,18,5657,38100,450000
3797,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,37595,450000
3798,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,20,5657,35600,450000
3799,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,20,5657,28700,450000
3800,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,30695,450000
3801,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,20,5657,31790,450000
3802,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,37595,450000
3803,Ford,regular unleaded,315,6,AUTOMATIC,all wheel drive,Midsize,17,5657,40900,450000
3804,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,33785,450000
3805,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,20,5657,35600,450000
3806,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,21,5657,28950,450000
3807,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,37595,450000
3808,Ford,regular unleaded,315,6,AUTOMATIC,all wheel drive,Midsize,17,5657,40900,450000
3809,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,30945,450000
3810,Ford,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,Midsize,20,5657,33785,450000
3811,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,20,5657,31790,450000
3812,Ford,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,Midsize,20,5657,35600,450000
4025,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,38325,450000
4026,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,42095,450000
4027,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,35595,450000
4028,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,39545,450000
4029,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,42745,450000
4030,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,36145,450000
4031,Volkswagen,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,Compact,22,873,31995,450000
4180,Ford,regular unleaded,177,4,AUTOMATIC,front wheel drive,Compact,34,5657,31975,450000
4181,Ford,regular unleaded,177,4,AUTOMATIC,all wheel drive,Compact,29,5657,33725,450000
4182,Ford,regular unleaded,177,4,AUTOMATIC,front wheel drive,Compact,34,5657,29645,450000
4183,Ford,regular unleaded,177,4,AUTOMATIC,all wheel drive,Compact,29,5657,31395,450000
4184,Ford,regular unleaded,177,4,AUTOMATIC,all wheel drive,Compact,30,5657,34120,450000
4185,Ford,regular unleaded,177,4,AUTOMATIC,front wheel drive,Compact,34,5657,32370,450000
4186,Ford,regular unleaded,177,4,AUTOMATIC,all wheel drive,Compact,30,5657,31610,450000
4187,Ford,regular unleaded,177,4,AUTOMATIC,front wheel drive,Compact,34,5657,29860,450000
4188,Ford,regular unleaded,177,4,AUTOMATIC,front wheel drive,Compact,34,5657,30570,450000
4189,Ford,regular unleaded,177,4,AUTOMATIC,all wheel drive,Compact,30,5657,34830,450000
4190,Ford,regular unleaded,177,4,AUTOMATIC,all wheel drive,Compact,30,5657,32320,450000
4191,Ford,regular unleaded,177,4,AUTOMATIC,front wheel drive,Compact,34,5657,33080,450000
4192,Ford,premium unleaded (recommended),178,4,AUTOMATIC,front wheel drive,Compact,23,5657,29735,450000
4193,Ford,premium unleaded (recommended),178,4,AUTOMATIC,front wheel drive,Compact,23,5657,25650,450000
4194,Ford,premium unleaded (recommended),178,4,AUTOMATIC,all wheel drive,Compact,22,5657,27400,450000
4195,Ford,regular unleaded,168,4,AUTOMATIC,front wheel drive,Compact,22,5657,23450,450000
4196,Ford,premium unleaded (recommended),178,4,AUTOMATIC,all wheel drive,Compact,22,5657,31485,450000
4197,Ford,premium unleaded (recommended),178,4,AUTOMATIC,all wheel drive,Compact,22,5657,27540,450000
4198,Ford,premium unleaded (recommended),178,4,AUTOMATIC,front wheel drive,Compact,23,5657,25790,450000
4199,Ford,premium unleaded (recommended),178,4,AUTOMATIC,front wheel drive,Compact,23,5657,29995,450000
4200,Ford,regular unleaded,168,4,AUTOMATIC,front wheel drive,Compact,22,5657,23590,450000
4201,Ford,premium unleaded (recommended),178,4,AUTOMATIC,all wheel drive,Compact,22,5657,31745,450000
4202,Ford,regular unleaded,168,4,AUTOMATIC,front wheel drive,Compact,21,5657,23600,450000
4203,Ford,regular unleaded,,4,AUTOMATIC,front wheel drive,Compact,23,5657,29100,450000
4204,Ford,regular unleaded,,4,AUTOMATIC,all wheel drive,Compact,22,5657,30850,450000
4205,Ford,regular unleaded,,4,AUTOMATIC,all wheel drive,Compact,22,5657,26850,450000
4206,Ford,regular unleaded,,4,AUTOMATIC,front wheel drive,Compact,23,5657,25100,450000
4207,Ford,regular unleaded,130,4,MANUAL,front wheel drive,Compact,23,5657,12340,450000
4208,Ford,regular unleaded,130,4,MANUAL,front wheel drive,Compact,22,5657,14315,450000
